user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue
314589,28096,13/07/25,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
747377,28097,25/08/25,2025-08,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
412144,28098,10/08/25,2025-08,Social,Influencer,Mobile,Returning,Metro,1,1,1,1,1,1,2202.1,1981.89
433638,28099,27/12/25,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
573457,28100,26/12/25,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0
458316,28101,15/09/25,2025-09,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
818387,28102,17/07/25,2025-07,Social,New Launch,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
814355,28103,30/11/25,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
929308,28104,13/09/25,2025-09,Social,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
218217,28105,30/08/25,2025-08,Email,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
452832,28106,03/08/25,2025-08,Paid Ads,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
990497,28107,20/12/25,2025-12,Paid Ads,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
690512,28108,14/10/25,2025-10,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
649653,28109,29/07/25,2025-07,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,1,1,1,0,0,499.0,0.0
129663,28110,12/07/25,2025-07,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
466754,28111,09/08/25,2025-08,Paid Ads,Influencer,Desktop,New,Metro,1,1,1,1,0,0,499.0,0.0
203376,28112,10/08/25,2025-08,Organic,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
707563,28113,31/10/25,2025-10,Paid Ads,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
609591,28114,20/08/25,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
556427,28115,14/09/25,2025-09,Email,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
241981,28116,06/12/25,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
685171,28117,19/11/25,2025-11,Email,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
374857,28118,27/08/25,2025-08,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
243686,28119,14/11/25,2025-11,Organic,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0
600841,28120,19/09/25,2025-09,Organic,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
984529,28121,16/10/25,2025-10,Social,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
120734,28122,21/12/25,2025-12,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
516101,28123,31/07/25,2025-07,Paid Ads,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
695910,28124,31/10/25,2025-10,Organic,Influencer,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
702555,28125,03/08/25,2025-08,Organic,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
506557,28126,18/12/25,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,1,1,1,0,2719.78,2719.78
663723,28127,19/07/25,2025-07,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
112976,28128,05/08/25,2025-08,Email,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
707198,28129,30/09/25,2025-09,Organic,New Launch,Mobile,Returning,Metro,1,1,1,1,1,1,2301.99,2071.791
617969,28130,01/07/25,2025-07,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
498506,28131,27/09/25,2025-09,Organic,Influencer,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0
754465,28132,15/07/25,2025-07,Email,New Launch,Mobile,New,Metro,1,1,1,1,1,1,3065.16,2758.644
670100,28133,13/10/25,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
998273,28134,15/10/25,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,1,0,0,0,499.0,0.0
811759,28135,09/12/25,2025-12,Organic,Influencer,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
541653,28136,25/08/25,2025-08,Organic,Discount,Mobile,New,Non-Metro,1,1,1,1,1,1,1344.61,1210.149
320194,28137,06/08/25,2025-08,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
420051,28138,23/12/25,2025-12,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
220992,28139,11/11/25,2025-11,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
968308,28140,16/11/25,2025-11,Paid Ads,New Launch,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
541939,28141,23/08/25,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,1,1,0,2572.97,2572.97
922087,28142,24/07/25,2025-07,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
345170,28143,05/07/25,2025-07,Email,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
311168,28144,21/10/25,2025-10,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
386141,28145,05/12/25,2025-12,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
166876,28146,13/09/25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0
734521,28147,20/07/25,2025-07,Email,Discount,Mobile,New,Metro,1,1,1,1,1,0,2172.85,2172.85
746948,28148,03/09/25,2025-09,Organic,Discount,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0
257085,28149,01/08/25,2025-08,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
132862,28150,21/11/25,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0
676736,28151,10/08/25,2025-08,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
581034,28152,09/07/25,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
538824,28153,23/09/25,2025-09,Social,Discount,Desktop,New,Metro,1,1,1,1,0,0,499.0,0.0
971044,28154,10/12/25,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
218849,28155,03/11/25,2025-11,Social,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
271966,28156,22/08/25,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
281721,28157,25/12/25,2025-12,Email,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
162104,28158,16/10/25,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0
307531,28159,02/12/25,2025-12,Organic,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
664109,28160,24/11/25,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0
279012,28161,14/08/25,2025-08,Paid Ads,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
614618,28162,27/10/25,2025-10,Social,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
766295,28163,28/09/25,2025-09,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
582793,28164,10/07/25,2025-07,Organic,Discount,Desktop,Returning,Metro,1,1,1,1,1,0,2178.25,2178.25
112467,28165,30/11/25,2025-11,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
615907,28166,06/11/25,2025-11,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
107691,28167,26/12/25,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,1,0,0,0,499.0,0.0
539754,28168,30/09/25,2025-09,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
754403,28169,06/09/25,2025-09,Paid Ads,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
255562,28170,10/12/25,2025-12,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
902120,28171,06/09/25,2025-09,Email,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
722793,28172,15/10/25,2025-10,Paid Ads,Influencer,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0
150650,28173,07/09/25,2025-09,Social,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
769189,28174,16/08/25,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
758446,28175,06/09/25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
340681,28176,21/09/25,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
102590,28177,03/12/25,2025-12,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
697684,28178,25/09/25,2025-09,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
491941,28179,04/09/25,2025-09,Email,New Launch,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0
167484,28180,11/07/25,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
202267,28181,19/10/25,2025-10,Organic,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
330069,28182,02/10/25,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
138131,28183,24/09/25,2025-09,Email,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
275965,28184,02/11/25,2025-11,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
374068,28185,24/07/25,2025-07,Social,Discount,Mobile,New,Metro,1,1,1,1,1,1,2280.21,2052.189
728479,28186,08/10/25,2025-10,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
504067,28187,28/09/25,2025-09,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
894166,28188,13/10/25,2025-10,Paid Ads,Influencer,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0
273753,28189,21/09/25,2025-09,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
869855,28190,21/09/25,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
744693,28191,25/10/25,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
105293,28192,22/11/25,2025-11,Organic,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
415347,28193,28/09/25,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
605365,28194,28/10/25,2025-10,Paid Ads,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
954259,28195,19/12/25,2025-12,Organic,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
767751,28196,20/12/25,2025-12,Organic,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
856362,28197,08/07/25,2025-07,Social,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
865230,28198,02/09/25,2025-09,Organic,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
884030,28199,17/11/25,2025-11,Paid Ads,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
404114,28200,02/09/25,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
802183,28201,21/10/25,2025-10,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
392940,28202,26/07/25,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
199345,28203,16/07/25,2025-07,Organic,Influencer,Desktop,Returning,Metro,1,1,1,1,1,0,2685.38,2685.38
707415,28204,20/10/25,2025-10,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
863536,28205,29/08/25,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
660677,28206,11/08/25,2025-08,Paid Ads,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
365496,28207,02/08/25,2025-08,Social,Influencer,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0
484287,28208,22/11/25,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
576814,28209,07/09/25,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
783532,28210,09/11/25,2025-11,Organic,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
766297,28211,03/09/25,2025-09,Organic,New Launch,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
717945,28212,19/07/25,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
573354,28213,01/12/25,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
993708,28214,05/08/25,2025-08,Paid Ads,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
975104,28215,21/08/25,2025-08,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
821841,28216,06/11/25,2025-11,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
578564,28217,19/09/25,2025-09,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
304581,28218,08/10/25,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
111290,28219,07/08/25,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
911555,28220,31/10/25,2025-10,Organic,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
312991,28221,30/09/25,2025-09,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
152136,28222,19/11/25,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,1,1,1,1,1,0,2472.43,2472.43
217278,28223,20/12/25,2025-12,Organic,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
585208,28224,27/11/25,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
514643,28225,05/08/25,2025-08,Paid Ads,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
626545,28226,11/07/25,2025-07,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,1,1,0,2495.74,2495.74
692021,28227,20/10/25,2025-10,Paid Ads,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
763582,28228,09/11/25,2025-11,Paid Ads,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
256259,28229,27/12/25,2025-12,Email,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
835048,28230,11/08/25,2025-08,Email,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
513997,28231,04/10/25,2025-10,Social,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
750178,28232,17/09/25,2025-09,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
488826,28233,14/07/25,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0
504220,28234,14/07/25,2025-07,Organic,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
469322,28235,16/08/25,2025-08,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
944032,28236,23/09/25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
256587,28237,19/09/25,2025-09,Email,Discount,Mobile,New,Non-Metro,1,1,1,1,0,0,499.0,0.0
705240,28238,23/10/25,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
564904,28239,20/07/25,2025-07,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0
565924,28240,30/07/25,2025-07,Paid Ads,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
610798,28241,23/08/25,2025-08,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
190888,28242,09/12/25,2025-12,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
348492,28243,11/11/25,2025-11,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
747899,28244,01/11/25,2025-11,Organic,Influencer,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0
678764,28245,04/10/25,2025-10,Paid Ads,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
458423,28246,05/10/25,2025-10,Organic,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
192154,28247,29/09/25,2025-09,Paid Ads,New Launch,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
222537,28248,27/10/25,2025-10,Paid Ads,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
803893,28249,04/10/25,2025-10,Organic,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
314075,28250,25/08/25,2025-08,Organic,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0
449269,28251,14/11/25,2025-11,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
268702,28252,26/09/25,2025-09,Paid Ads,New Launch,Desktop,New,Non-Metro,1,1,1,1,1,0,1442.7,1442.7
865604,28253,19/09/25,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
436243,28254,12/10/25,2025-10,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,1,0,0,499.0,0.0
584006,28255,18/10/25,2025-10,Paid Ads,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
868595,28256,30/11/25,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
753257,28257,16/07/25,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
509801,28258,17/08/25,2025-08,Social,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
720121,28259,21/11/25,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
935672,28260,27/07/25,2025-07,Social,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
901204,28261,06/07/25,2025-07,Paid Ads,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
835351,28262,11/10/25,2025-10,Paid Ads,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
565051,28263,10/11/25,2025-11,Organic,New Launch,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0
306796,28264,05/08/25,2025-08,Social,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0
473134,28265,21/12/25,2025-12,Paid Ads,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
212315,28266,15/10/25,2025-10,Email,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
460197,28267,08/08/25,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
973523,28268,07/08/25,2025-08,Email,New Launch,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
850219,28269,11/08/25,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
773298,28270,20/09/25,2025-09,Email,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
777343,28271,07/09/25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,1,1,0,2918.83,2918.83
768234,28272,04/08/25,2025-08,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,1,1,1,0,0,499.0,0.0
190341,28273,22/07/25,2025-07,Organic,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
160896,28274,07/10/25,2025-10,Email,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
539425,28275,18/10/25,2025-10,Organic,Discount,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
132822,28276,14/08/25,2025-08,Paid Ads,New Launch,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
776110,28277,11/11/25,2025-11,Organic,Influencer,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
988767,28278,06/09/25,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0
217828,28279,05/10/25,2025-10,Paid Ads,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
484910,28280,09/10/25,2025-10,Paid Ads,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
783306,28281,20/12/25,2025-12,Social,Discount,Mobile,Returning,Metro,1,1,1,1,1,0,2007.66,2007.66
232624,28282,11/09/25,2025-09,Organic,New Launch,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
435475,28283,14/10/25,2025-10,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
236343,28284,18/08/25,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
966633,28285,27/12/25,2025-12,Social,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
952083,28286,22/09/25,2025-09,Organic,New Launch,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0
988349,28287,25/12/25,2025-12,Social,New Launch,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
260066,28288,20/11/25,2025-11,Paid Ads,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
389330,28289,01/07/25,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
130267,28290,07/09/25,2025-09,Organic,New Launch,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
925572,28291,28/08/25,2025-08,Social,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
869794,28292,17/12/25,2025-12,Paid Ads,Influencer,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
918180,28293,18/11/25,2025-11,Organic,Influencer,Mobile,Returning,Metro,1,1,1,1,1,1,3442.9,3098.61
714427,28294,18/10/25,2025-10,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
497053,28295,06/09/25,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
689163,28296,24/10/25,2025-10,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0
595053,28297,20/07/25,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
293766,28298,06/08/25,2025-08,Paid Ads,Influencer,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
502826,28299,17/09/25,2025-09,Social,Influencer,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0
128615,28300,19/08/25,2025-08,Organic,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
307716,28301,10/12/25,2025-12,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
990567,28302,23/07/25,2025-07,Email,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
515563,28303,03/10/25,2025-10,Social,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
658350,28304,17/09/25,2025-09,Social,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
941554,28305,20/11/25,2025-11,Email,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0
279503,28306,28/07/25,2025-07,Social,Discount,Desktop,New,Metro,1,1,1,1,0,0,499.0,0.0
173086,28307,14/10/25,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0
390349,28308,12/07/25,2025-07,Social,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0
904891,28309,16/10/25,2025-10,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
867494,28310,03/11/25,2025-11,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
342407,28311,01/08/25,2025-08,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
341245,28312,09/10/25,2025-10,Social,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
914161,28313,05/07/25,2025-07,Social,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
350967,28314,26/08/25,2025-08,Organic,Influencer,Desktop,New,Metro,1,1,1,1,0,0,499.0,0.0
925017,28315,31/07/25,2025-07,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0
183698,28316,06/12/25,2025-12,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
145635,28317,28/07/25,2025-07,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
275926,28318,15/09/25,2025-09,Organic,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
831586,28319,09/08/25,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0
653392,28320,22/08/25,2025-08,Social,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
376914,28321,28/07/25,2025-07,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
359258,28322,05/08/25,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0
867993,28323,15/09/25,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
569209,28324,23/10/25,2025-10,Social,Discount,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0
601554,28325,30/10/25,2025-10,Social,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0
773317,28326,14/10/25,2025-10,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0
155178,28327,11/12/25,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0
